,Date,ALPINE,ANZA-BORREGO SPRINGS,CARLSBAD,CENTRAL SAN DIEGO,CHULA VISTA,COASTAL,CORONADO,DEL MAR-MIRA MESA,EL CAJON,ELLIOTT-NAVAJO,ESCONDIDO,FALLBROOK,HARBISON CREST,JAMUL,KEARNY MESA,LA MESA,LAGUNA-PINE VALLEY,LAKESIDE,LEMON GROVE,MID-CITY,MIRAMAR,MOUNTAIN EMPIRE,NATIONAL CITY,NORTH SAN DIEGO,OCEANSIDE,PALOMAR-JULIAN,PAUMA,PENDLETON,PENINSULA,POWAY,RAMONA,SAN DIEGUITO,SAN MARCOS,SANTEE,SOUTH BAY,SOUTHEASTERN SAN DIEGO,SPRING VALLEY,SWEETWATER,UNIVERSITY,VALLEY CENTER,VISTA
59,2020-05-30,-0.001,0.0,-0.004,0.0,-0.001,0.007,0.001,-0.007,-0.004,-0.003,-0.004,-0.002,0.001,-0.0,-0.003,-0.002,0.001,-0.004,-0.001,-0.004,-0.0,0.0,-0.0,-0.004,-0.007,0.001,0.001,-0.004,0.003,-0.004,-0.002,-0.001,-0.004,-0.001,-0.003,-0.004,-0.003,-0.003,-0.001,0.001,-0.003
60,2020-05-31,-0.001,0.0,-0.004,0.0,-0.002,0.007,0.001,-0.007,-0.004,-0.003,-0.003,-0.002,0.001,-0.0,-0.004,-0.002,0.001,-0.003,-0.001,-0.004,-0.0,0.0,0.0,-0.004,-0.006,0.001,0.001,-0.004,0.003,-0.004,-0.002,-0.001,-0.004,-0.001,-0.003,-0.004,-0.003,-0.003,-0.002,0.001,-0.003
61,2020-06-01,-0.001,0.0,-0.004,0.0,-0.001,0.007,0.001,-0.006,-0.004,-0.003,-0.003,-0.001,0.001,-0.0,-0.004,-0.001,0.0,-0.003,-0.001,-0.004,-0.0,0.0,0.0,-0.004,-0.005,0.001,0.001,-0.003,0.003,-0.003,-0.002,-0.0,-0.003,-0.001,-0.003,-0.004,-0.002,-0.003,-0.002,0.001,-0.002
62,2020-06-02,-0.001,-0.0,-0.003,0.001,-0.001,0.006,0.001,-0.005,-0.003,-0.003,-0.002,-0.002,0.001,-0.0,-0.003,-0.001,-0.0,-0.002,-0.001,-0.004,-0.0,0.0,0.0,-0.003,-0.005,0.0,0.001,-0.003,0.002,-0.003,-0.002,-0.0,-0.003,-0.001,-0.003,-0.005,-0.002,-0.003,-0.001,0.001,-0.002
63,2020-06-03,-0.001,-0.0,-0.002,0.002,-0.002,0.005,0.001,-0.004,-0.003,-0.003,-0.002,-0.002,0.0,-0.0,-0.001,-0.001,-0.001,-0.002,-0.001,-0.003,-0.0,0.0,0.0,-0.002,-0.004,-0.0,0.001,-0.002,0.002,-0.003,-0.002,0.0,-0.002,-0.001,-0.004,-0.005,-0.002,-0.003,-0.0,0.001,-0.002
64,2020-06-04,-0.001,-0.0,-0.002,0.002,-0.002,0.004,0.001,-0.003,-0.003,-0.004,-0.002,-0.002,0.0,-0.001,-0.0,-0.0,-0.001,-0.001,-0.001,-0.003,-0.0,0.0,0.0,-0.001,-0.003,-0.0,0.001,-0.001,0.002,-0.002,-0.002,0.0,-0.002,-0.001,-0.004,-0.005,-0.002,-0.003,0.0,0.0,-0.002
65,2020-06-05,-0.001,-0.001,-0.001,0.002,-0.002,0.002,0.001,-0.002,-0.002,-0.004,-0.001,-0.002,-0.0,-0.001,0.001,-0.0,-0.001,-0.001,-0.001,-0.003,-0.0,0.0,0.001,-0.0,-0.002,-0.001,0.0,-0.001,0.001,-0.002,-0.002,0.001,-0.001,-0.001,-0.004,-0.005,-0.002,-0.004,0.001,-0.0,-0.001
66,2020-06-06,-0.001,-0.001,-0.001,0.002,-0.002,0.001,0.001,-0.002,-0.002,-0.004,-0.001,-0.002,-0.001,-0.001,0.002,-0.0,-0.001,-0.001,-0.001,-0.004,0.0,0.0,0.001,0.0,-0.002,-0.001,-0.0,-0.0,0.001,-0.002,-0.002,0.001,-0.001,-0.002,-0.005,-0.005,-0.001,-0.004,0.002,-0.001,-0.001
67,2020-06-07,-0.001,-0.001,-0.0,0.002,-0.002,-0.001,0.0,-0.001,-0.001,-0.004,-0.001,-0.002,-0.001,-0.001,0.004,-0.0,-0.001,-0.001,-0.001,-0.004,0.0,0.0,0.001,0.0,-0.002,-0.001,-0.001,0.001,0.001,-0.002,-0.002,0.001,-0.0,-0.002,-0.005,-0.005,-0.002,-0.003,0.003,-0.001,-0.002
68,2020-06-08,-0.001,-0.001,-0.0,0.003,-0.002,-0.002,0.0,-0.0,-0.001,-0.004,-0.001,-0.002,-0.001,-0.001,0.005,-0.0,-0.001,-0.001,-0.001,-0.003,0.0,0.0,0.001,0.0,-0.003,-0.001,-0.001,0.001,0.001,-0.002,-0.003,0.001,0.0,-0.003,-0.005,-0.005,-0.002,-0.003,0.003,-0.001,-0.002
69,2020-06-09,-0.001,-0.001,-0.001,0.003,-0.002,-0.002,0.001,-0.0,-0.001,-0.004,-0.002,-0.002,-0.001,-0.001,0.005,-0.001,-0.001,-0.002,-0.001,-0.003,0.0,0.0,0.001,-0.0,-0.003,-0.001,-0.001,0.001,0.001,-0.002,-0.003,0.001,0.0,-0.004,-0.005,-0.005,-0.002,-0.003,0.004,-0.001,-0.002
70,2020-06-10,-0.001,-0.001,-0.001,0.002,-0.002,-0.001,0.001,-0.0,-0.001,-0.004,-0.002,-0.002,-0.001,-0.001,0.005,-0.001,-0.001,-0.002,-0.001,-0.003,0.0,0.0,0.001,-0.001,-0.003,-0.001,-0.001,0.001,0.002,-0.002,-0.003,0.001,0.0,-0.004,-0.004,-0.005,-0.003,-0.003,0.003,-0.001,-0.002
71,2020-06-11,-0.001,-0.0,-0.001,0.002,-0.002,0.001,0.002,-0.001,-0.001,-0.004,-0.003,-0.002,-0.001,-0.001,0.004,-0.001,-0.0,-0.002,-0.001,-0.003,0.0,0.0,0.001,-0.002,-0.003,-0.001,-0.001,0.001,0.002,-0.003,-0.003,0.001,0.0,-0.004,-0.004,-0.005,-0.004,-0.004,0.003,-0.001,-0.003
72,2020-06-12,-0.001,-0.0,-0.001,0.002,-0.002,0.003,0.002,-0.001,-0.001,-0.004,-0.003,-0.002,-0.001,-0.001,0.004,-0.001,-0.0,-0.003,-0.001,-0.003,0.0,0.0,0.001,-0.003,-0.003,-0.001,-0.001,0.001,0.003,-0.003,-0.003,0.002,-0.0,-0.004,-0.003,-0.004,-0.004,-0.004,0.003,-0.001,-0.003
73,2020-06-13,-0.001,-0.0,-0.001,0.002,-0.002,0.006,0.003,-0.001,-0.001,-0.004,-0.004,-0.002,-0.001,-0.001,0.003,-0.001,-0.0,-0.003,-0.001,-0.003,0.0,0.0,0.0,-0.004,-0.003,-0.001,-0.001,0.001,0.004,-0.004,-0.002,0.002,-0.001,-0.004,-0.003,-0.004,-0.005,-0.005,0.002,-0.001,-0.003
74,2020-06-14,-0.001,0.0,-0.001,0.001,-0.002,0.01,0.004,-0.002,-0.001,-0.004,-0.005,-0.002,-0.001,-0.001,0.002,-0.001,-0.0,-0.003,-0.001,-0.003,0.0,0.0,-0.0,-0.006,-0.002,-0.0,-0.001,0.001,0.005,-0.004,-0.002,0.003,-0.001,-0.004,-0.002,-0.004,-0.005,-0.006,0.001,-0.001,-0.004
